category,word,commons_title,commons_url,wikidata_id,wikidata_url,sona_exists,sona_url,tok_exists,tok_url,tok_wikidata_id,tok_wikidata_url,wiktionary_exists,wiktionary_url
Category:Sitelen Pona ligatures,wan luka,Category:Wan luka (toki pona),https://commons.wikimedia.org/wiki/Category:Wan_luka_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,wan tu,Category:Wan tu (toki pona),https://commons.wikimedia.org/wiki/Category:Wan_tu_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,wawa tenpo,Category:Wawa tenpo (toki pona),https://commons.wikimedia.org/wiki/Category:Wawa_tenpo_(toki_pona),,,No,,No,,,,No,
Category:Toki Pona logograms by word,sitelen Pona ligatures,Category:Sitelen Pona ligatures,https://commons.wikimedia.org/wiki/Category:Sitelen_Pona_ligatures,,,No,,No,,,,No,
Category:Toki Pona logograms by word,toki Pona Logograms unsorted by word,Category:Toki Pona Logograms unsorted by word,https://commons.wikimedia.org/wiki/Category:Toki_Pona_Logograms_unsorted_by_word,,,No,,No,,,,No,
Category:Toki Pona logograms by word,toki pona rare words,Category:Toki pona rare words,https://commons.wikimedia.org/wiki/Category:Toki_pona_rare_words,,,No,,No,,,,No,
Category:Toki Pona logograms by word,a,Category:A (toki pona),https://commons.wikimedia.org/wiki/Category:A_(toki_pona),Q120435970,https://www.wikidata.org/wiki/Q120435970,Yes,https://sona.pona.la/wiki/a,Yes,https://tok.wikipedia.org/wiki/sitelen_A,Q9659,https://www.wikidata.org/wiki/Q9659,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/a
Category:Toki Pona logograms by word,akesi,Category:Akesi (toki pona),https://commons.wikimedia.org/wiki/Category:Akesi_(toki_pona),Q137374183,https://www.wikidata.org/wiki/Q137374183,Yes,https://sona.pona.la/wiki/akesi,Yes,https://tok.wikipedia.org/wiki/akesi,Q137183894,https://www.wikidata.org/wiki/Q137183894,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/akesi
Category:Toki Pona logograms by word,ala,Category:Ala (toki pona),https://commons.wikimedia.org/wiki/Category:Ala_(toki_pona),Q137374184,https://www.wikidata.org/wiki/Q137374184,Yes,https://sona.pona.la/wiki/ala,Yes,https://tok.wikipedia.org/wiki/ala,Q154242,https://www.wikidata.org/wiki/Q154242,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/ala
Category:Toki Pona logograms by word,alasa,Category:Alasa (toki pona),https://commons.wikimedia.org/wiki/Category:Alasa_(toki_pona),Q137374185,https://www.wikidata.org/wiki/Q137374185,Yes,https://sona.pona.la/wiki/alasa,Yes,https://tok.wikipedia.org/wiki/alasa,Q36963,https://www.wikidata.org/wiki/Q36963,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/alasa
Category:Toki Pona logograms by word,ale,Category:Ale (toki pona),https://commons.wikimedia.org/wiki/Category:Ale_(toki_pona),Q137104453,https://www.wikidata.org/wiki/Q137104453,Yes,https://sona.pona.la/wiki/ale,Yes,https://tok.wikipedia.org/wiki/ale,Q2165236,https://www.wikidata.org/wiki/Q2165236,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/ale
Category:Toki Pona logograms by word,anpa,Category:Anpa (toki pona),https://commons.wikimedia.org/wiki/Category:Anpa_(toki_pona),Q135012208,https://www.wikidata.org/wiki/Q135012208,Yes,https://sona.pona.la/wiki/anpa,Yes,https://tok.wikipedia.org/wiki/anpa,Q15332388,https://www.wikidata.org/wiki/Q15332388,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/anpa
Category:Toki Pona logograms by word,ante,Category:Ante (toki pona),https://commons.wikimedia.org/wiki/Category:Ante_(toki_pona),Q137374189,https://www.wikidata.org/wiki/Q137374189,Yes,https://sona.pona.la/wiki/ante,Yes,https://tok.wikipedia.org/wiki/ante,Q10862449,https://www.wikidata.org/wiki/Q10862449,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/ante
Category:Toki Pona logograms by word,anu,Category:Anu (toki pona),https://commons.wikimedia.org/wiki/Category:Anu_(toki_pona),Q137374190,https://www.wikidata.org/wiki/Q137374190,Yes,https://sona.pona.la/wiki/anu,No,,,,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/anu
Category:Toki Pona logograms by word,awen,Category:Awen (toki pona),https://commons.wikimedia.org/wiki/Category:Awen_(toki_pona),Q137374192,https://www.wikidata.org/wiki/Q137374192,Yes,https://sona.pona.la/wiki/awen,No,,,,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/awen
Category:Toki Pona logograms by word,e,Category:E (toki pona),https://commons.wikimedia.org/wiki/Category:E_(toki_pona),Q137374193,https://www.wikidata.org/wiki/Q137374193,Yes,https://sona.pona.la/wiki/e,Yes,https://tok.wikipedia.org/wiki/sitelen_E,Q9907,https://www.wikidata.org/wiki/Q9907,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/e
Category:Toki Pona logograms by word,en,Category:En (toki pona),https://commons.wikimedia.org/wiki/Category:En_(toki_pona),Q137374194,https://www.wikidata.org/wiki/Q137374194,Yes,https://sona.pona.la/wiki/en,No,,,,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/en
Category:Toki Pona logograms by word,epiku,Category:Epiku (toki pona),https://commons.wikimedia.org/wiki/Category:Epiku_(toki_pona),Q137374374,https://www.wikidata.org/wiki/Q137374374,Yes,https://sona.pona.la/wiki/epiku,No,,,,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/epiku
Category:Toki Pona logograms by word,esun,Category:Esun (toki pona),https://commons.wikimedia.org/wiki/Category:Esun_(toki_pona),Q137374196,https://www.wikidata.org/wiki/Q137374196,Yes,https://sona.pona.la/wiki/esun,Yes,https://tok.wikipedia.org/wiki/esun,,,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/esun
Category:Toki Pona logograms by word,ijo,Category:Ijo (toki pona),https://commons.wikimedia.org/wiki/Category:Ijo_(toki_pona),Q137374197,https://www.wikidata.org/wiki/Q137374197,Yes,https://sona.pona.la/wiki/ijo,Yes,https://tok.wikipedia.org/wiki/ijo,Q35120,https://www.wikidata.org/wiki/Q35120,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/ijo
Category:Toki Pona logograms by word,ike,Category:Ike (toki pona),https://commons.wikimedia.org/wiki/Category:Ike_(toki_pona),Q137374198,https://www.wikidata.org/wiki/Q137374198,Yes,https://sona.pona.la/wiki/ike,Yes,https://tok.wikipedia.org/wiki/ike,Q115208895,https://www.wikidata.org/wiki/Q115208895,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/ike
Category:Toki Pona logograms by word,ilo,Category:Ilo (toki pona),https://commons.wikimedia.org/wiki/Category:Ilo_(toki_pona),Q137374199,https://www.wikidata.org/wiki/Q137374199,Yes,https://sona.pona.la/wiki/ilo,Yes,https://tok.wikipedia.org/wiki/ilo,Q11016,https://www.wikidata.org/wiki/Q11016,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/ilo
Category:Toki Pona logograms by word,insa,Category:Insa (toki pona),https://commons.wikimedia.org/wiki/Category:Insa_(toki_pona),Q137374200,https://www.wikidata.org/wiki/Q137374200,Yes,https://sona.pona.la/wiki/insa,No,,,,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/insa
Category:Toki Pona logograms by word,jaki,Category:Jaki (toki pona),https://commons.wikimedia.org/wiki/Category:Jaki_(toki_pona),Q137374201,https://www.wikidata.org/wiki/Q137374201,Yes,https://sona.pona.la/wiki/jaki,Yes,https://tok.wikipedia.org/wiki/jaki,,,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/jaki
Category:Toki Pona logograms by word,jan,Category:Jan (toki pona),https://commons.wikimedia.org/wiki/Category:Jan_(toki_pona),Q105816257,https://www.wikidata.org/wiki/Q105816257,Yes,https://sona.pona.la/wiki/jan,Yes,https://tok.wikipedia.org/wiki/jan,Q5,https://www.wikidata.org/wiki/Q5,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/jan
Category:Toki Pona logograms by word,jasima,Category:Jasima (toki pona),https://commons.wikimedia.org/wiki/Category:Jasima_(toki_pona),Q137374375,https://www.wikidata.org/wiki/Q137374375,Yes,https://sona.pona.la/wiki/jasima,Yes,https://tok.wikipedia.org/wiki/jasima,Q120429,https://www.wikidata.org/wiki/Q120429,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/jasima
Category:Toki Pona logograms by word,jelo,Category:Jelo (toki pona),https://commons.wikimedia.org/wiki/Category:Jelo_(toki_pona),Q137374204,https://www.wikidata.org/wiki/Q137374204,Yes,https://sona.pona.la/wiki/jelo,Yes,https://tok.wikipedia.org/wiki/jelo,Q943,https://www.wikidata.org/wiki/Q943,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/jelo
Category:Toki Pona logograms by word,jo,Category:Jo (toki pona),https://commons.wikimedia.org/wiki/Category:Jo_(toki_pona),Q137374205,https://www.wikidata.org/wiki/Q137374205,Yes,https://sona.pona.la/wiki/jo,Yes,https://tok.wikipedia.org/wiki/jo,Q6498684,https://www.wikidata.org/wiki/Q6498684,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/jo
Category:Toki Pona logograms by word,kala,Category:Kala (toki pona),https://commons.wikimedia.org/wiki/Category:Kala_(toki_pona),Q92186194,https://www.wikidata.org/wiki/Q92186194,Yes,https://sona.pona.la/wiki/kala,Yes,https://tok.wikipedia.org/wiki/kala,Q152,https://www.wikidata.org/wiki/Q152,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/kala
Category:Toki Pona logograms by word,kalama,Category:Kalama (toki pona),https://commons.wikimedia.org/wiki/Category:Kalama_(toki_pona),Q137374207,https://www.wikidata.org/wiki/Q137374207,Yes,https://sona.pona.la/wiki/kalama,Yes,https://tok.wikipedia.org/wiki/kalama,Q11461,https://www.wikidata.org/wiki/Q11461,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/kalama
Category:Toki Pona logograms by word,kama,Category:Kama (toki pona),https://commons.wikimedia.org/wiki/Category:Kama_(toki_pona),Q137374208,https://www.wikidata.org/wiki/Q137374208,Yes,https://sona.pona.la/wiki/kama,No,,,,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/kama
Category:Toki Pona logograms by word,kasi,Category:Kasi (toki pona),https://commons.wikimedia.org/wiki/Category:Kasi_(toki_pona),Q137374209,https://www.wikidata.org/wiki/Q137374209,Yes,https://sona.pona.la/wiki/kasi,Yes,https://tok.wikipedia.org/wiki/kasi,Q756,https://www.wikidata.org/wiki/Q756,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/kasi
Category:Toki Pona logograms by word,ken,Category:Ken (toki pona),https://commons.wikimedia.org/wiki/Category:Ken_(toki_pona),Q137374210,https://www.wikidata.org/wiki/Q137374210,Yes,https://sona.pona.la/wiki/ken,Yes,https://tok.wikipedia.org/wiki/ken,,,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/ken
Category:Toki Pona logograms by word,kepeken,Category:Kepeken (toki pona),https://commons.wikimedia.org/wiki/Category:Kepeken_(toki_pona),Q137374211,https://www.wikidata.org/wiki/Q137374211,Yes,https://sona.pona.la/wiki/kepeken,No,,,,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/kepeken
Category:Toki Pona logograms by word,kijetesantakalu,Category:Kijetesantakalu,https://commons.wikimedia.org/wiki/Category:Kijetesantakalu,Q137145315,https://www.wikidata.org/wiki/Q137145315,Yes,https://sona.pona.la/wiki/kijetesantakalu,Yes,https://tok.wikipedia.org/wiki/kijetesantakalu,,,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/kijetesantakalu
Category:Toki Pona logograms by word,kili,Category:Kili (toki pona),https://commons.wikimedia.org/wiki/Category:Kili_(toki_pona),Q137374213,https://www.wikidata.org/wiki/Q137374213,Yes,https://sona.pona.la/wiki/kili,Yes,https://tok.wikipedia.org/wiki/kili,Q11661912,https://www.wikidata.org/wiki/Q11661912,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/kili
Category:Toki Pona logograms by word,kin,Category:Kin (toki pona),https://commons.wikimedia.org/wiki/Category:Kin_(toki_pona),Q137374214,https://www.wikidata.org/wiki/Q137374214,Yes,https://sona.pona.la/wiki/kin,No,,,,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/kin
Category:Toki Pona logograms by word,kipisi,Category:Kipisi (toki pona),https://commons.wikimedia.org/wiki/Category:Kipisi_(toki_pona),Q137374377,https://www.wikidata.org/wiki/Q137374377,Yes,https://sona.pona.la/wiki/kipisi,No,,,,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/kipisi
Category:Toki Pona logograms by word,kiwen,Category:Kiwen (toki pona),https://commons.wikimedia.org/wiki/Category:Kiwen_(toki_pona),Q137374216,https://www.wikidata.org/wiki/Q137374216,Yes,https://sona.pona.la/wiki/kiwen,Yes,https://tok.wikipedia.org/wiki/kiwen,Q11438,https://www.wikidata.org/wiki/Q11438,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/kiwen
Category:Toki Pona logograms by word,ko,Category:Ko (toki pona),https://commons.wikimedia.org/wiki/Category:Ko_(toki_pona),Q137374217,https://www.wikidata.org/wiki/Q137374217,Yes,https://sona.pona.la/wiki/ko,Yes,https://tok.wikipedia.org/wiki/ko,,,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/ko
Category:Toki Pona logograms by word,kokosila,Category:Kokosila (toki pona),https://commons.wikimedia.org/wiki/Category:Kokosila_(toki_pona),Q137104206,https://www.wikidata.org/wiki/Q137104206,Yes,https://sona.pona.la/wiki/kokosila,Yes,https://tok.wikipedia.org/wiki/nimi:kokosila,Q137104206,https://www.wikidata.org/wiki/Q137104206,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/kokosila
Category:Toki Pona logograms by word,kon,Category:Kon (toki pona),https://commons.wikimedia.org/wiki/Category:Kon_(toki_pona),Q137374219,https://www.wikidata.org/wiki/Q137374219,Yes,https://sona.pona.la/wiki/kon,Yes,https://tok.wikipedia.org/wiki/kon,,,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/kon
Category:Toki Pona logograms by word,ku,Category:Ku (toki pona),https://commons.wikimedia.org/wiki/Category:Ku_(toki_pona),Q137374451,https://www.wikidata.org/wiki/Q137374451,Yes,https://sona.pona.la/wiki/ku,Yes,https://tok.wikipedia.org/wiki/lipu_ku,Q108617357,https://www.wikidata.org/wiki/Q108617357,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/ku
Category:Toki Pona logograms by word,kule,Category:Kule (toki pona),https://commons.wikimedia.org/wiki/Category:Kule_(toki_pona),Q137374221,https://www.wikidata.org/wiki/Q137374221,Yes,https://sona.pona.la/wiki/kule,Yes,https://tok.wikipedia.org/wiki/kule,Q1075,https://www.wikidata.org/wiki/Q1075,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/kule
Category:Toki Pona logograms by word,kulupu,Category:Kulupu (toki pona),https://commons.wikimedia.org/wiki/Category:Kulupu_(toki_pona),Q137374222,https://www.wikidata.org/wiki/Q137374222,Yes,https://sona.pona.la/wiki/kulupu,Yes,https://tok.wikipedia.org/wiki/kulupu,Q16887380,https://www.wikidata.org/wiki/Q16887380,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/kulupu
Category:Toki Pona logograms by word,kute,Category:Kute (toki pona),https://commons.wikimedia.org/wiki/Category:Kute_(toki_pona),Q137374223,https://www.wikidata.org/wiki/Q137374223,Yes,https://sona.pona.la/wiki/kute,Yes,https://tok.wikipedia.org/wiki/kute,Q7362,https://www.wikidata.org/wiki/Q7362,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/kute
Category:Toki Pona logograms by word,la,Category:La (toki pona),https://commons.wikimedia.org/wiki/Category:La_(toki_pona),Q137374302,https://www.wikidata.org/wiki/Q137374302,Yes,https://sona.pona.la/wiki/la,No,,,,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/la
Category:Toki Pona logograms by word,lanpan,Category:Lanpan (toki pona),https://commons.wikimedia.org/wiki/Category:Lanpan_(toki_pona),Q137374380,https://www.wikidata.org/wiki/Q137374380,Yes,https://sona.pona.la/wiki/lanpan,Yes,https://tok.wikipedia.org/wiki/lanpan,Q2727213,https://www.wikidata.org/wiki/Q2727213,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/lanpan
Category:Toki Pona logograms by word,lape,Category:Lape (toki pona),https://commons.wikimedia.org/wiki/Category:Lape_(toki_pona),,,Yes,https://sona.pona.la/wiki/lape,Yes,https://tok.wikipedia.org/wiki/lape,Q35831,https://www.wikidata.org/wiki/Q35831,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/lape
Category:Toki Pona logograms by word,laso,Category:Laso (toki pona),https://commons.wikimedia.org/wiki/Category:Laso_(toki_pona),,,Yes,https://sona.pona.la/wiki/laso,Yes,https://tok.wikipedia.org/wiki/laso,Q10834659,https://www.wikidata.org/wiki/Q10834659,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/laso
Category:Toki Pona logograms by word,lawa,Category:Lawa (toki pona),https://commons.wikimedia.org/wiki/Category:Lawa_(toki_pona),,,Yes,https://sona.pona.la/wiki/lawa,Yes,https://tok.wikipedia.org/wiki/lawa,Q23640,https://www.wikidata.org/wiki/Q23640,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/lawa
Category:Toki Pona logograms by word,leko,Category:Leko (toki pona),https://commons.wikimedia.org/wiki/Category:Leko_(toki_pona),Q137374381,https://www.wikidata.org/wiki/Q137374381,Yes,https://sona.pona.la/wiki/leko,Yes,https://tok.wikipedia.org/wiki/leko,Q3801534,https://www.wikidata.org/wiki/Q3801534,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/leko
Category:Toki Pona logograms by word,len,Category:Len (toki pona),https://commons.wikimedia.org/wiki/Category:Len_(toki_pona),Q137374308,https://www.wikidata.org/wiki/Q137374308,Yes,https://sona.pona.la/wiki/len,Yes,https://tok.wikipedia.org/wiki/len,Q11460,https://www.wikidata.org/wiki/Q11460,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/len
Category:Toki Pona logograms by word,lete,Category:Lete (toki pona),https://commons.wikimedia.org/wiki/Category:Lete_(toki_pona),Q137374309,https://www.wikidata.org/wiki/Q137374309,Yes,https://sona.pona.la/wiki/lete,Yes,https://tok.wikipedia.org/wiki/lete,Q270952,https://www.wikidata.org/wiki/Q270952,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/lete
Category:Toki Pona logograms by word,li,Category:Li (toki pona),https://commons.wikimedia.org/wiki/Category:Li_(toki_pona),Q137374310,https://www.wikidata.org/wiki/Q137374310,Yes,https://sona.pona.la/wiki/li,No,,,,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/li
Category:Toki Pona logograms by word,lili,Category:Lili (toki pona),https://commons.wikimedia.org/wiki/Category:Lili_(toki_pona),Q137374311,https://www.wikidata.org/wiki/Q137374311,Yes,https://sona.pona.la/wiki/lili,No,,,,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/lili
Category:Toki Pona logograms by word,linja,Category:Linja (Toki Pona),https://commons.wikimedia.org/wiki/Category:Linja_(Toki_Pona),Q137374312,https://www.wikidata.org/wiki/Q137374312,Yes,https://sona.pona.la/wiki/linja,Yes,https://tok.wikipedia.org/wiki/linja,,,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/linja
Category:Toki Pona logograms by word,lipu,Category:Lipu (toki pona),https://commons.wikimedia.org/wiki/Category:Lipu_(toki_pona),Q137374313,https://www.wikidata.org/wiki/Q137374313,Yes,https://sona.pona.la/wiki/lipu,Yes,https://tok.wikipedia.org/wiki/lipu,Q571,https://www.wikidata.org/wiki/Q571,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/lipu
Category:Toki Pona logograms by word,loje,Category:Loje (Toki Pona),https://commons.wikimedia.org/wiki/Category:Loje_(Toki_Pona),Q137374314,https://www.wikidata.org/wiki/Q137374314,Yes,https://sona.pona.la/wiki/loje,Yes,https://tok.wikipedia.org/wiki/loje,Q3142,https://www.wikidata.org/wiki/Q3142,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/loje
Category:Toki Pona logograms by word,lon,Category:Lon (toki pona),https://commons.wikimedia.org/wiki/Category:Lon_(toki_pona),Q137374315,https://www.wikidata.org/wiki/Q137374315,Yes,https://sona.pona.la/wiki/lon,Yes,https://tok.wikipedia.org/wiki/lon,,,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/lon
Category:Toki Pona logograms by word,luka,Category:Luka (toki pona),https://commons.wikimedia.org/wiki/Category:Luka_(toki_pona),Q137374316,https://www.wikidata.org/wiki/Q137374316,Yes,https://sona.pona.la/wiki/luka,Yes,https://tok.wikipedia.org/wiki/luka,Q24517852,https://www.wikidata.org/wiki/Q24517852,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/luka
Category:Toki Pona logograms by word,lukin,Category:Lukin (toki pona),https://commons.wikimedia.org/wiki/Category:Lukin_(toki_pona),Q137374317,https://www.wikidata.org/wiki/Q137374317,Yes,https://sona.pona.la/wiki/lukin,Yes,https://tok.wikipedia.org/wiki/lukin,Q7364,https://www.wikidata.org/wiki/Q7364,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/lukin
Category:Toki Pona logograms by word,lupa,Category:Lupa (toki pona),https://commons.wikimedia.org/wiki/Category:Lupa_(toki_pona),Q137374318,https://www.wikidata.org/wiki/Q137374318,Yes,https://sona.pona.la/wiki/lupa,Yes,https://tok.wikipedia.org/wiki/lupa,Q20204151,https://www.wikidata.org/wiki/Q20204151,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/lupa
Category:Toki Pona logograms by word,ma,Category:Ma (toki pona),https://commons.wikimedia.org/wiki/Category:Ma_(toki_pona),Q137374319,https://www.wikidata.org/wiki/Q137374319,Yes,https://sona.pona.la/wiki/ma,Yes,https://tok.wikipedia.org/wiki/ma,Q2,https://www.wikidata.org/wiki/Q2,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/ma
Category:Toki Pona logograms by word,mama,Category:Mama (toki pona),https://commons.wikimedia.org/wiki/Category:Mama_(toki_pona),Q137374224,https://www.wikidata.org/wiki/Q137374224,Yes,https://sona.pona.la/wiki/mama,Yes,https://tok.wikipedia.org/wiki/mama,Q7566,https://www.wikidata.org/wiki/Q7566,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/mama
Category:Toki Pona logograms by word,mani,Category:Mani (toki pona),https://commons.wikimedia.org/wiki/Category:Mani_(toki_pona),Q137374225,https://www.wikidata.org/wiki/Q137374225,Yes,https://sona.pona.la/wiki/mani,Yes,https://tok.wikipedia.org/wiki/mani,Q1368,https://www.wikidata.org/wiki/Q1368,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/mani
Category:Toki Pona logograms by word,meli,Category:Meli (toki pona),https://commons.wikimedia.org/wiki/Category:Meli_(toki_pona),Q137374226,https://www.wikidata.org/wiki/Q137374226,Yes,https://sona.pona.la/wiki/meli,Yes,https://tok.wikipedia.org/wiki/meli,Q467,https://www.wikidata.org/wiki/Q467,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/meli
Category:Toki Pona logograms by word,meso,Category:Meso (toki pona),https://commons.wikimedia.org/wiki/Category:Meso_(toki_pona),Q137374383,https://www.wikidata.org/wiki/Q137374383,Yes,https://sona.pona.la/wiki/meso,No,,,,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/meso
Category:Toki Pona logograms by word,mi,Category:Mi (toki pona),https://commons.wikimedia.org/wiki/Category:Mi_(toki_pona),Q137374228,https://www.wikidata.org/wiki/Q137374228,Yes,https://sona.pona.la/wiki/mi,Yes,https://tok.wikipedia.org/wiki/nimi:mi,Q137374228,https://www.wikidata.org/wiki/Q137374228,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/mi
Category:Toki Pona logograms by word,mije,Category:Mije (toki pona),https://commons.wikimedia.org/wiki/Category:Mije_(toki_pona),Q137374229,https://www.wikidata.org/wiki/Q137374229,Yes,https://sona.pona.la/wiki/mije,Yes,https://tok.wikipedia.org/wiki/mije,Q137122691,https://www.wikidata.org/wiki/Q137122691,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/mije
Category:Toki Pona logograms by word,misikeke,Category:Misikeke (toki pona),https://commons.wikimedia.org/wiki/Category:Misikeke_(toki_pona),Q137374384,https://www.wikidata.org/wiki/Q137374384,Yes,https://sona.pona.la/wiki/misikeke,Yes,https://tok.wikipedia.org/wiki/ijo_pi_pona_sijelo,Q11190,https://www.wikidata.org/wiki/Q11190,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/misikeke
Category:Toki Pona logograms by word,moku,Category:Moku (toki pona),https://commons.wikimedia.org/wiki/Category:Moku_(toki_pona),Q137374231,https://www.wikidata.org/wiki/Q137374231,Yes,https://sona.pona.la/wiki/moku,Yes,https://tok.wikipedia.org/wiki/moku,Q2095,https://www.wikidata.org/wiki/Q2095,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/moku
Category:Toki Pona logograms by word,moli,Category:Moli (toki pona),https://commons.wikimedia.org/wiki/Category:Moli_(toki_pona),Q137374233,https://www.wikidata.org/wiki/Q137374233,Yes,https://sona.pona.la/wiki/moli,Yes,https://tok.wikipedia.org/wiki/moli,Q4,https://www.wikidata.org/wiki/Q4,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/moli
Category:Toki Pona logograms by word,monsi,Category:Monsi (toki pona),https://commons.wikimedia.org/wiki/Category:Monsi_(toki_pona),Q137374234,https://www.wikidata.org/wiki/Q137374234,Yes,https://sona.pona.la/wiki/monsi,Yes,https://tok.wikipedia.org/wiki/monsi,Q32198402,https://www.wikidata.org/wiki/Q32198402,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/monsi
Category:Toki Pona logograms by word,monsuta,Category:Monsuta (toki pona),https://commons.wikimedia.org/wiki/Category:Monsuta_(toki_pona),Q137374385,https://www.wikidata.org/wiki/Q137374385,Yes,https://sona.pona.la/wiki/monsuta,Yes,https://tok.wikipedia.org/wiki/monsuta,Q44619,https://www.wikidata.org/wiki/Q44619,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/monsuta
Category:Toki Pona logograms by word,mu,Category:Mu (toki pona),https://commons.wikimedia.org/wiki/Category:Mu_(toki_pona),Q137374236,https://www.wikidata.org/wiki/Q137374236,Yes,https://sona.pona.la/wiki/mu,Yes,https://tok.wikipedia.org/wiki/mu,Q95605854,https://www.wikidata.org/wiki/Q95605854,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/mu
Category:Toki Pona logograms by word,mun,Category:Mun (toki pona),https://commons.wikimedia.org/wiki/Category:Mun_(toki_pona),Q137374237,https://www.wikidata.org/wiki/Q137374237,Yes,https://sona.pona.la/wiki/mun,Yes,https://tok.wikipedia.org/wiki/mun,Q6999,https://www.wikidata.org/wiki/Q6999,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/mun
Category:Toki Pona logograms by word,musi,Category:Musi (toki pona),https://commons.wikimedia.org/wiki/Category:Musi_(toki_pona),Q137374238,https://www.wikidata.org/wiki/Q137374238,Yes,https://sona.pona.la/wiki/musi,Yes,https://tok.wikipedia.org/wiki/musi,Q173799,https://www.wikidata.org/wiki/Q173799,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/musi
